id,CA150,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,sf3btv1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC
CP_1558,15463383.3879699,2781508.75519106,68702.8258602495,6384.99497084061,19141075.160711,841114.280686412,158628.103268882,,24101114.8650691,11063.4454188679,12449234.7684683,3472339.22879955,14141698.3814123,12033168.2936782,25904005.7218682,1521808.93164845,216289.166202369,2050469.68850267,105723.638789657,7241880.63563,8139.8030363703,27501337.4859728,10994029.2478982,12752.010915587,22910448.3234716,30872620.1374168,7298237.79945881,67669552.6856842,3596352.47002364,53857887.9534861,5125911.09006111,26680404.1909856,8857137.15794572,,54736908.1932086,13936.6703903162,226951701.968535,11378055.3727805,14435510.4219978,422911439.421895,405915.718456407,8964264.80983809,18712716.6926194,384236.283234739
CP_1571,15126529.5008572,2950934.0455069,99200.4035688065,16.6427241253752,20441603.6188508,1552296.61019867,361523.45252468,2652.67264211993,27053293.942581,22459.9639568794,16886460.0897916,2526210.70156835,11334839.1741347,12296525.6303184,35991887.4926909,2296824.28366448,378041.262709017,1280274.11143531,2501522.77672536,14309831.1353817,52679.194663773,22697263.6546977,13852484.6045969,33172.3726957609,23661059.8072304,58836079.7103857,5086029.57350527,74474175.2220112,2675124.61074999,62011490.9959875,8491869.55798941,28696245.2081003,17691479.0879923,,138731818.11584,63726.3271087077,296391408.08627,7797599.3239149,7183976.10666016,1794394639.10078,817384.833867311,9569898.27922527,31052221.2182995,858948.073665506
CP_1585,35599009.4839855,5226208.63022352,177276.687881929,4248.67199524883,51111057.5786856,3962160.93742163,1074763.42246657,3416.30359285209,50345019.492771,157522.30855086,1740720163.54889,9088704.60556378,21968106.5755136,27744934.6427172,32837141.0034083,7504824.63620176,1530990.97507083,3929990.79825681,7063551.22052604,39365945.4679729,2898.19830354081,44115619.6904944,26048551.7092192,35601.7683991103,37866485.0477489,126938892.736173,16810794.9841841,134276749.114375,6970055.38798266,101892402.573701,22939020.0793364,54858804.1873,55172356.5071097,128964499.711934,104463724.843852,30934.3121095508,514142081.984465,11095039.3927627,10722079.3401712,2575186484.69938,,22261557.1125012,38619115.2719426,40080.782283793
CP_1604,30740679.7597566,3510756.33237428,189853.741945597,3623.60796617209,24081015.0840845,2674315.34962566,868617.822214128,,56060922.0775376,122305.199034867,1461515545.58224,9181846.59480912,20625244.411656,24549332.6755274,64981061.150779,5041479.58580089,1278249.58787291,3215174.05016945,3782999.47467751,39959167.8799858,2313.0913659764,32866003.8198659,24554009.3472037,52712.1850551311,36698095.7411612,100763431.5085,10848789.2731526,171742824.559234,11294651.3317018,54357007.3359412,14613131.1324209,47633594.5597499,38487131.4910313,97578314.6256784,239188717.164905,118111.049616771,246549603.600378,11863667.2091604,17031281.9948392,2507570652.95897,,22769755.6776695,79009585.3042084,40753.3098269889
CP_1610,35191839.6410673,5756636.17323791,89461.2366601752,4631.70392221184,61620053.6029378,6208645.8879485,201045.537376318,1991.48401340357,66955904.7779108,196871.93871193,18370867.0439862,8862630.88363467,22367451.8386743,,43421136.4707522,9857013.46699661,1999476.40874939,5752303.54823517,9084323.10239824,53322292.4088319,706976.790594282,34712290.5105678,31402414.1823226,17135.2040800381,35733682.0313258,228718054.330613,15572305.7920981,141123187.635124,7117373.00751935,86806771.2954927,37751869.8055085,70079940.0453119,84864891.7232083,146302363.083829,128180669.335447,75590.173505077,630520525.239984,14039324.6541347,19248856.6443282,2243556699.65947,1997280.3907174,33559233.2621783,67056626.809975,1186483.43484884
CP_1619,24170903.0516789,4053934.66843672,257722.191164776,19605.1043071305,17139801.5922856,1703003.85878996,10199593.2825556,1836.59217787913,43090250.6063689,9045.39934253695,20810303.6826465,3745892.37023833,29319101.3101192,15783759.3985833,46048743.6475531,2940036.56834287,414389.334765422,1493901.12924604,1059877.53492875,13746362.713372,11568.4543381476,28186426.784418,15878908.0951396,22829.6789556376,26641500.7503079,81103329.5784679,8973284.74683524,106376921.810311,3513471.57826832,91995558.9657539,14570570.8516448,42937173.553956,16785895.0020124,,137715108.909071,29349.1337489155,128236567.079811,16119029.7959581,11181695.8999614,3404619434.97768,1287604.99059801,17163628.5316367,77091105.3153007,1685231.26447594
CP_1620,10904918.4486922,3574647.34834552,92725.3189478635,1473.97570539965,10398204.7292805,569607.664725699,714260.315078427,1140.73915889533,37027405.2822212,2826.31852449683,20401261.3652857,3601678.21745623,17174436.2539736,7872351.91744138,32865165.5974642,1636710.86725876,161535.852449387,1144524.17131727,1222567.14503043,9036292.23290277,15938.6884261382,24187019.9367291,10225602.0557048,2196.69190420412,13461903.2564011,31176239.4550256,6407191.6541218,83512476.9614903,3515362.28696913,38999154.7738548,5857844.12667803,17801393.410938,9745416.02640198,,117584570.982845,109266.918297106,151498123.181764,10255007.4802964,11210213.5254932,2252575869.44441,680320.371734138,12230228.2117583,20458945.0898792,829424.469003699
CP_1623,24391962.8009824,3557388.2196412,284760.613408027,14076.7501157434,29173981.4817212,2930782.77608419,8092610.8617161,11655.0504956826,55208253.2963333,93630.7849239082,20368486.1916892,5435907.3224819,27156483.1193227,22088990.7307488,41840221.9138148,4741712.47814992,835274.12437659,3206459.58253883,5137285.4276188,29724146.8352378,218751.200483141,17953503.8824228,20513826.0343971,31214.4250782756,48967238.7618567,70155880.9991213,12444168.1971253,110477141.028917,5309286.718527,59848573.9231343,13080606.4794339,37334712.0554283,16252737.6625199,,100904556.767638,71949.4493856549,291265499.809871,14934629.8609842,11902173.196362,1977515827.91495,1079270.40221138,19051198.5710419,122480351.686556,3714628.94908107
CP_1628,29136273.5485787,4496117.57671281,63269.6554816476,2817.06547880522,75528982.3606678,4873788.22741835,239133.617275112,525.705632100809,64182529.332859,730989.832633312,22100942.9167944,14207619.8094166,14791583.1441079,21993400.106338,34326462.4240085,8488439.8866957,865559.387742235,4343543.81363543,10927612.8614289,58199514.7839432,511064.26850002,45411653.9250021,33879622.6552967,18695.2526688694,35179030.9876302,133473774.789597,12553063.1726606,114464441.636992,6079358.48467967,117409226.151737,27010091.3946886,57797042.279493,45214516.1197603,,118741493.906875,103541.668737178,284427818.702582,19823954.6518812,20099252.3418377,1744159671.40339,4128055.70297175,27439947.5111841,61587718.0457403,1581246.32110866
CP_1656,25190146.9373781,4050297.638948,233103.468528746,568.181846115248,48920168.2625282,4246601.67341333,2386833.49423133,838.274743486257,38191037.5656831,195130.443503103,15746692.5089266,5714817.76076635,18795168.5290198,,32420281.5154235,9001356.25533865,1311433.80471537,2447109.24041836,7355768.16305167,37798184.0698052,659546.601404839,31835597.0140154,21631687.3245277,80311.4306679973,25266222.7359084,139296253.497857,11275536.532401,111334290.116134,6096274.38608348,64669826.7927001,24237195.0925912,31313870.9369793,52446596.72989,103078744.123289,148854452.908449,75661.3985422963,943430380.970129,10762682.6521865,9123951.37020485,3914588574.08026,3723931.36228017,28043575.1615699,136389095.673065,2711782.54579409
CP_1661,40179113.4827645,6498053.16944532,521845.449393558,,52369245.4880024,7295314.91265673,3226379.0842739,25859.8645126457,53772328.2346675,458230.124476146,20560046.4025815,9170753.52317506,24206866.4508784,,33427777.4737239,9578762.44617035,1567607.77023592,3805307.61939707,6854462.19037693,46499989.6457759,1104417.38808425,35581475.7067418,25599379.3199606,212423.490561524,35718223.211221,167202930.637288,18275425.7233779,166952084.660275,10283444.0373622,91632583.7282678,40523597.649282,47409137.3411926,60998262.9974209,140510829.909146,199596856.833483,145171.010023008,1005029870.48482,13864204.4228185,14199503.3468492,5702672400.18869,3464390.37947648,35488518.9340651,205822920.795263,3657543.05370335
CP_1665,228160029.03271,2892408.89275543,27822319.5085522,,22435639.5941113,1843044.76691938,125970793.168992,,46710976.0673986,10336.4711816167,2749471078.90797,4905039.88139727,54736209.310245,13235429.1783614,59167263.1683364,4837710.38268791,1866848.53114627,1286176.79270862,5648466.28244456,53331606.8114596,316.421926498453,44722810.0098381,46152224.8245518,13568085.0891939,179784922.258593,161132116.497319,7829682.67650627,211557970.362859,7324674.77660002,166661358.44081,4906767.97909404,61598562.2669435,25119092.5521039,76120056.025949,293455860.617066,126513.110121556,3114203481.29664,33159685.843001,4549627.42003144,35883005320.4134,,40349710.8181895,220605948.683038,166315.037359057
CP_1675,32840702.7472268,5796178.79255189,173952.898231829,7593.13996838155,51105138.0377076,4161313.53121075,725759.631098935,7220.06065549315,55099295.6344111,66099.5204349358,1782048104.64547,8887588.95374773,20387158.5931768,37431304.1644157,56202910.6324821,10048244.1265749,1439814.48033619,4239843.68981197,6033031.38730731,35727959.1093764,2177.82042715085,40899538.2671441,29979070.0157604,50950.7526521934,55969913.7180762,178780228.466042,18976041.3420969,138461418.439973,7793636.00038399,107552232.985009,32029141.970019,50428843.6180825,54667168.2158467,153121557.883033,229784468.529506,62711.3288870289,334518098.6591,14138544.1852736,17032249.8922462,3053503842.24357,,15253820.4275296,96970657.760411,94583.0597875414
CP_1692,31394425.4345449,4906662.83905257,126207.440523226,2118.29216271104,56720395.9018176,2155014.89647765,88624.5013366973,,58845260.3648249,518560.421592551,19077504.2695185,12060259.2227835,15932722.1741378,19622765.3291807,24121797.7079792,6911645.9486371,504238.639592065,3628921.00306639,5677538.29275888,45914509.0345703,319810.482994153,44687625.6646973,30023575.0146021,28659.1247329303,26348159.4210042,84252871.1453178,13776134.8113594,108370905.862017,5310742.13389993,95458958.4341491,21889759.2538627,42687325.9246341,49661462.1179941,,91728455.5770845,44217.0799863307,571236308.610218,19649006.4068947,13932730.1671389,2992821444.50578,391436.432297593,22173722.0831372,66693456.7035668,2259993.81762939
CP_1697,36397172.7904159,5568602.86691544,42528.6209554571,10479.6376025492,62055335.5589337,9011987.98870029,577377.101722409,2377.10684473051,72743991.205722,880087.551233201,24493567.1902554,16200667.3647304,24250739.3213107,31266402.5573106,59107646.9108286,11907003.6016885,2073411.68407539,7761915.09510103,9600234.91776479,71171960.7059054,587483.116009724,47978767.4090086,36731119.0927702,12242.7465062568,46487922.1899969,201272022.576408,19437949.2762074,158145865.654024,12692360.9827128,142097814.562665,33682380.0098657,74865925.3141662,55072003.10525,,144996192.208476,447626.50929397,280391037.816423,27448049.9163387,33247000.8347598,830003365.708677,9090405.98933997,39460973.2907106,127019216.031081,2108740.0496406
CP_1715,31158008.0215245,4541089.18203039,64313.2920364994,,50126631.5153705,5517433.31310315,877865.689110019,1108.15683207963,56050839.5617285,42671.5029622436,19886211.0771061,9499115.57455041,19752953.3305322,,32896082.5248367,10398432.3191667,1809972.23274209,2952210.50769931,3128480.84704293,35812484.7695907,219199.79907587,36789928.5966643,27511178.6876745,20022.475959177,39905536.1034995,199744377.060653,14674066.49716,138577606.806072,10005513.0711805,103561424.165986,57360206.7361802,47084020.5271546,58340110.674756,149646716.800175,164658989.995512,69931.61358522,401591375.003626,12762871.5837093,10667713.7204917,1905919428.96133,2614329.5597678,34552428.1616777,62056748.3406968,1983710.43631098
CP_1727,28413275.3495696,5999760.90580684,406353.470828348,9766.18817974525,48667272.5681802,4138007.1161253,1313790.39752401,,54477060.924081,26719.3444338305,1444386158.8576,9132462.52168892,20029053.9409066,36993606.5848549,48266392.0004368,8871747.75130378,1621160.66089528,3229289.69440147,5688418.35242333,43058825.1375069,1439.7668196579,39527568.2533228,26456959.9422726,99881.1053630565,41616775.5990011,189434739.035678,13877054.6409927,155266299.355411,4475819.79397372,99369377.7918873,27139433.4424488,42502214.695686,42538369.7310017,137304068.18109,170220354.95,36170.3930096349,711941630.7495,9303964.79307499,15486328.973365,6322876750.59728,,17371805.4291588,56437849.9153458,105268.650580717
CP_1742,37789769.9741026,5789658.23677701,80109.4481681192,3284.96959393167,62615676.2256523,5168704.43120814,1223804.8974942,1197.89322677233,70586143.7933545,929078.000442166,22121911.4419878,14352988.2170525,20739885.7507364,25020721.2216462,34638548.3498631,10377326.5482662,1103162.8148941,5168951.74976499,7055077.5949829,59171532.7433728,394126.618897168,42649489.7903898,38044925.0562841,15579.1551027733,35139342.5691511,152842784.757331,16417775.4838449,154455872.528164,7388413.30843307,106869231.74686,33203526.0343581,66558418.2057493,51003231.5767168,,77849324.7587162,81550.6438868061,407778745.004451,20643614.5910827,24356291.5272463,2016271802.13654,2536652.91405393,36695778.4443378,80378010.1927201,2732672.02725546
CP_1744,64146973.8403959,6854009.41161793,1314657.20459707,16118.0675375757,15982958.6438087,2075528.09561292,5090798.74400214,23996.5578973217,51999838.7814903,33289.5064760227,2673262269.80579,3315405.44516844,16277280.8407531,16696439.9717588,90837442.2216541,3612072.85564729,1785296.94496859,2128755.68962368,2846102.2946426,53501474.4594558,978.551717929648,44426702.4256488,42698915.9578361,562682.214964719,66838044.1884005,144161264.032116,10040568.6704342,268328763.251163,12599074.6570496,242479514.457323,8838704.41550042,58410994.3255062,20801911.9717516,104580585.308017,239543605.434108,159772.707895602,3657981525.94728,7869149.14320433,10071244.1633552,22563241168.147,,63320459.7703148,70126072.2566971,100591.165324687
CP_1750,47615666.4306092,6827369.79002116,80379.7327392063,12259.7525873761,34569484.15409,6121838.02652613,29547426.1870844,,86753590.3408994,535583.639220228,24785285.4201973,9184177.70773092,41736023.2463317,39974796.5829887,66266381.6421506,8725895.63015355,1520168.70373599,3854764.32120032,2686841.30060498,80475239.2180995,247540.191846123,44405099.7548601,41058968.2909794,3720.26955155093,75450031.5763363,102405915.485467,24326072.9915442,123803309.189891,11006935.8789647,58134430.059023,24318204.521029,64124721.9382573,43417646.8627039,,48426103.9539246,65720.1332052223,217464694.97279,20043635.9778142,29064339.9427866,14220789.9280384,2227684.28945969,56030075.7324927,226337292.193912,7252933.88305897
CP_1751,28456508.4342265,4015814.6392099,109798.185223525,3359.57883266165,66379269.2586708,4674859.54194694,1291690.44500081,,55372788.5309165,396807.337736759,20518151.8784864,11074101.5366386,17440870.2031955,23521112.1804472,33898599.422971,7133310.33889445,824989.465308247,3862997.02320185,7515751.41031621,59919266.4800644,400405.546596939,43113764.8587784,30436057.767639,19450.3425633654,29555215.4446504,134141581.746055,13109622.064654,100538893.930209,5721611.4678436,107985117.444875,21351520.5285312,41646456.2280703,34816092.4733554,,111196564.229646,75332.194525872,463757150.856521,17689213.0330789,19329778.2588216,2140047190.86388,2888709.07420385,26724680.8751206,62660777.9053953,2844357.1981629
CP_1760,28970847.488686,4721607.33525091,112106.748424699,14234.9195463822,51636829.3371207,5008984.80021622,513656.519021135,,54788406.6027432,1173351.69425866,16302165.8845519,13549432.5548524,16218209.0733687,20845219.2469438,36066754.3878926,7660944.7599644,1175484.65576619,4888757.67652327,8553703.54255896,44157348.390963,806674.149435736,43561104.0046049,29536565.4406633,34541.2435543947,30821939.7038444,131914900.110382,14559247.4238477,122676715.082237,8305973.56285036,108098221.127358,20541005.5734773,47512843.3299964,42569379.9684817,,132591845.872716,233710.377901791,466731024.675859,20337007.8147856,17138885.5261822,2264143084.97891,7204388.59324626,25279010.1824276,55554753.0940792,1360508.34800982
CP_1777,21118508.8250643,4860385.17021533,201199.483391287,11264.0286245304,40939301.704077,4917164.87846544,4321511.86721224,5504.64395222612,40852340.2955156,193419.865700354,17876870.2594568,6597027.55291272,16604136.8679977,16807848.5816589,28144963.4041633,7052486.62254038,905502.810572458,1726379.10447108,4722690.57201041,24146385.2598746,357186.864652814,41394451.6801633,21804174.6291836,93053.2694946911,31526796.1196154,120528871.239542,11694459.98078,104054277.373573,6397916.65090851,93281901.5501453,17628544.5868992,42062711.308807,42426911.1515828,,90967665.8271386,105592.264397156,284002589.564614,18266535.7019302,14599378.7744341,3015056586.53279,3270279.62789538,27703764.1508319,53121443.5526211,2126907.54100148
CP_1786,44850716.04637,11927632.4079096,271097.269255842,,26220639.6886551,3893049.57032218,474585.652126035,4023.54020541572,63075412.1031783,,32647447.2546748,8916896.44532817,40032056.4215698,,60230349.1855621,11795958.1129379,3301035.08982667,2289747.7745686,,49037007.2156187,,66627350.4534896,22251139.1952496,101690.764313288,29529932.0995772,302444770.22516,18881710.1167093,259063997.473211,27906219.6279739,159674332.836537,57291177.9080483,63180614.6875274,77670479.4444407,132746179.349756,341022362.766306,160040.632922884,19230180.6678783,20740226.9404252,16181847.1115398,3182239136.23358,4853830.15473796,43853189.2353628,59686349.2008927,2527117.85601879
CP_1795,27056239.3172618,5838924.07859228,432390.267759313,3321.13030504203,49906538.4503244,4985314.07316819,4847153.78710602,,48781308.8213747,50249.0503692254,17933203.2642733,8869426.14312238,18666400.8938584,21992366.5688645,36473991.0069112,6693397.48276856,787659.111808735,2992882.73367259,4808493.61270415,27371883.4450247,199580.664903752,36170393.5919576,27575491.832125,76904.2150205354,25931233.3627723,128388460.420395,11031874.1557247,115188550.579714,3699996.20519623,99435569.8822222,20639874.0803408,43749082.6400657,43577631.8723518,,163204643.413721,81668.9074946116,284664543.7559,20476446.4402573,16672870.95455,6317185130.01164,4418433.08002907,22533173.3299324,92007737.9946191,3250306.96273098
CP_1797,19928159.4351463,3633668.66333092,82690.0764168392,2991.09988607129,39929039.7020405,3606213.51953458,503162.020395301,2599.46760968755,37901974.7098513,107482.200055086,15709489.3718342,7216978.2461173,14313971.6805673,19688492.6399847,35503160.2147802,6095948.74449324,692450.563361219,1784392.56176383,5016224.78269622,21178745.0330234,297942.729829003,37635284.3229768,23128391.7203229,23284.2025366015,25785628.3544422,113274471.544086,10327591.8171627,91018922.8533361,4696318.87133984,93180900.192396,18323065.5263123,36958208.512191,38352086.8944851,,99025373.0514412,79246.3296636572,444045005.089088,15413311.7217896,14676993.1906985,1790326627.4327,6282265.03015371,23832440.7788891,35299601.0589532,916302.638139964
CP_0009,21529361.8738747,4651096.57972148,199858.953793248,6706.58755370671,13049349.2882041,4866077.8769879,54544.905907476,6635.70609762906,44576422.4816983,69154.0106206942,14104774.5418764,6101457.50403827,12349781.9335018,12827855.9854337,28388014.1238529,2794750.35140239,586715.372644404,1621753.05753604,2905820.34934687,20745718.9703565,136920.554672424,38078248.8283785,20164302.9875431,19588.5288065021,27380469.6606006,50536573.9020483,11280811.99123,123855660.247064,5900391.52600996,69307635.5386653,11501023.1773876,33349591.4282927,14868662.8754541,,180126715.526217,49345.230897461,1530538160.52264,7174765.9432969,14121833.6205082,3312791260.39201,256323.88588605,46420695.2456553,68036684.5825427,2716834.94086467
CP_0162,21527957.2749752,4027401.9581131,213007.775257332,2544.53857112174,38219301.9255744,2964696.69180839,196061.750834857,,61294366.378325,123571.213114561,20794086.8561896,8096363.94317001,11736765.4194282,25659745.4272162,37815209.7372068,7200629.56757656,4581928.91281398,4394731.296743,9917386.34955028,50550827.957826,599950.696073118,27452230.4981114,33930029.5865465,71084.7501320867,39112710.2210593,201906001.436344,13054342.1023094,76001937.3115513,5305445.14891661,72711118.5187865,24701035.3128673,34651049.9443469,54997321.2032196,,82691745.5959427,26705.9925140518,191489364.215365,11060576.2212278,9571537.0540094,350479789.261835,160548.977672407,18477619.8463246,56207663.8450739,1534223.69001801
CP_0168,93542810.0394345,12790499.1124375,272020.231430478,29492.6153053283,149967549.876906,4209500.05308627,1624445.30925399,,107797111.867757,24125.1922261253,51337834.6628316,9618252.95828571,25153818.4477141,29911042.8420927,112067625.288391,9683593.14711553,6543323.75679131,13150732.8589288,882126.634004686,99737591.8885084,439040.734854609,147195999.654373,35383658.2514583,26537.3770768011,66779186.0191249,766677563.402035,30966005.7425687,239121370.231929,4318108.14428867,186262794.801202,86203819.5754507,69622827.413568,181411693.872918,,233305739.278749,18840.0884350531,21101247.2828296,15644527.0826963,12380748.2564032,5177763756.7284,181577.267001754,4581659.792741,10113231.1432614,178045.265545365
CP_0240,23028013.2190472,6804772.3500155,241312.903124431,6729.2864052065,35054743.1505503,3120111.15714789,23182.5239413637,,45801475.6662396,63936.9081515787,16442381.5154846,9013352.84567563,15333086.5346253,17402321.9517762,43389395.4150699,3220101.20068829,746086.384086458,2728048.91332055,3790384.00009069,26802383.6099522,92916.2188662859,36753367.2518126,20055967.7490398,63783.1523999266,24901783.5659129,96100674.621889,12110529.0967993,122826055.164018,5278085.35909081,71695419.7694092,14874664.5387564,36674637.8468074,45025704.455968,,117206727.637562,90225.8981009204,176815721.132141,17226076.6402829,11690305.4970621,3060421455.42888,1079864.14021803,22091256.7384428,46733159.6825196,1229686.97220904
CP_0242,24649097.5082521,5680741.72031897,169099.987960357,11603.4735893006,29964687.7272199,4170300.59799708,92330.2636190613,,54368459.4446783,171840.361061394,16984709.2983057,10535402.277233,20583395.3673229,16320460.8874834,36221046.8684439,4214445.83805389,1528918.98312027,2764093.41860205,6581828.59555558,29780724.2839983,119099.956838643,36480350.1467607,28602128.2500624,28597.3147764008,26647675.6047298,72456277.0889942,14607322.1953939,136617531.665555,7916172.8792978,59842438.1663946,14426434.9957301,32471625.0087118,27670204.0515851,,123617335.176759,228840.942619366,152321802.248462,17438978.9503452,17454906.0050199,1625410897.54579,1955041.50127983,21255935.9791459,59960250.7002196,2289585.46029535
CP_0272,17394340.7867397,4469462.8278152,59896.5296444595,11845.5769090593,32910354.1494004,5319969.5022043,113946.463563709,1055.79992488112,51848070.9213493,225476.293402072,16646362.8990237,7564432.81810094,13713077.31205,19947109.8010573,42723836.6011519,4098703.31673128,1661060.9621521,4242141.92168691,12482622.6463726,42421829.140225,539888.417909485,25725235.6840613,25561582.9345843,13495.4703103553,26834381.4874845,69410849.4372286,10826259.6015037,103030735.912615,6300581.01845481,46733917.5754782,15118735.5846238,27380742.7469154,30704417.5314411,,82747360.0435663,165009.056391024,209433892.167398,12076145.6603157,13779854.5410873,832279872.275063,1903436.92014085,16900236.5434343,52009813.0656482,1835222.12038837
CP_0304,14881530.7520977,3850266.57818013,189550.868683645,2953.86374061026,21470489.7533637,2809537.79851317,147502.938500167,,42685928.8006025,56452.7643520502,13188207.0285529,6721199.23651062,9592767.73311314,14472680.0588498,30828126.75306,2284597.79783355,1026962.88930329,2619079.82878673,6032250.0407688,34861513.284113,185010.121829694,17294295.4328978,20914615.2397118,12247.5060355225,23670404.5772514,50382025.4919241,10402686.5438805,71238472.9880613,5290494.42501435,32585662.0380109,8230138.13838173,22716256.7422827,14449056.3189792,,71486109.3240061,64176.0971054324,191711168.560068,12845686.9598884,11789511.3174877,721467358.094465,409909.056255048,16373559.3773679,72801920.5849221,2776081.71226824
CP_0310,27532454.9066658,6710409.16809806,168729.294232361,12039.6994153771,46474693.5428849,3000983.52740593,104952.124173613,,62262739.6596699,193116.856257586,19721957.050561,10768356.6436616,17076722.4769052,18052033.3153711,33120647.7682846,6617608.75757713,881435.24524367,2288495.13523315,5529005.35026171,30678393.0160656,207137.609419862,42770990.2009036,26458711.0195841,48848.926436753,28928462.0676669,85210140.932362,13271780.3847627,91878744.0014665,3615750.74869654,96233535.6200232,19985958.0484493,42216019.445154,43030741.5812774,,75560829.3140588,1685508.68126162,252205373.427814,17701737.4749206,18268117.3752204,3484388034.06166,307314.3411186,24839929.7633179,40239283.6816644,783271.06339737
CP_0353,46354459.4026608,5549629.04648122,531327.362390497,75.7803568543755,55606812.3901914,4058240.82081094,22777525.5531974,44161.972599032,53648642.4240477,19874.6257817465,18781196.9695125,7392721.09124485,32976260.9891598,39443591.6588627,46262330.8681036,10946919.1882598,3044224.76805349,4380154.13948809,3527311.6485935,62283577.8100074,92745.4084044189,32609420.4438128,32721974.8198012,108998.176339687,58537953.432211,377499404.528136,14051302.3574982,138301878.420723,4533490.5560637,144842630.564206,50906136.5970054,54771706.6816836,69290299.6834522,,212543822.975011,51264.7577821956,585812466.528463,16388759.9368346,8671106.32593235,4678117661.78668,1970345.66307299,14734376.7951135,154703931.327606,3524466.33386361
CP_0370,29263280.3422811,5000398.97159651,233418.170667232,5170.28294237647,36240962.0163182,4089644.18639309,635205.971182489,,41867883.1918039,4365.97502356191,19720862.5317723,7302771.78268268,15930753.4045675,27844182.152182,41637041.5036431,6099649.0293126,4659140.65505069,2229786.18167518,1863008.13796252,29388104.4638347,28008.4824378967,32304127.9018019,28230820.9700318,30207.137239727,44925801.0483436,286538430.979803,10685941.5882482,103868123.598275,5567592.9856331,99272366.4229431,33798860.6508477,38731164.0321327,80334447.1792372,,161051411.020039,41056.8151206348,143158877.257642,12031514.124563,8928048.32045627,2153533402.8226,803860.579617705,16579311.9163161,67203529.5024762,744868.721315151
CP_0496,1374139660.57064,140399750.898981,1580367.62425534,1650095.35989504,2120088.57715293,9851540.99124276,288317.508224562,9757.89024189237,4091102.92601965,,465242192.29311,3177028.57901679,649286178.613311,19207584.3129859,1814595614.73039,616855.617626204,,2422512.85097443,,62074923.1062399,,4584829522.69615,16888094.1966969,48168.7099923277,141530259.216497,26079380788.7592,127344164.144675,2789473165.25644,23687630.9210334,2576921619.94138,143125948.80396,356199673.119715,701891062.594111,,606312888.908196,4632.59304367635,,122389188.789009,7850867.60336488,44461248587.9902,22732.88401233,5976478.8929622,77712.6491851282,
CP_0518,40474808.5868325,3664837.93526569,233367.290412207,8235.87810747129,37679508.3417562,605894.1535152,235377.098092336,,68833101.5294983,620.996424246898,48259041.4447003,3473618.52009393,17265180.9949648,22886132.2124263,68642818.9043048,1665694.60278493,1230314.1506217,9787286.10822447,185798.94689085,48938610.9124184,52275.0578496611,70143911.6212322,22232510.987052,10620.1163037258,26934232.7614149,302335265.560521,15050245.2336114,88959782.6026266,1490559.89874992,44551587.8679397,18185316.8063808,17975224.733488,32365482.7032386,,123946243.375726,12350.5477694588,2300347.86251308,4335689.46637076,3186485.29828254,5491438.37719364,53644.404185798,1667865.90151211,2525016.7577947,36088.3149148256
CP_0541,51067044.7880481,11624925.8181931,74140.0779696704,15215.4959252082,43989202.9992323,1612879.0572893,258167.874985485,,133155599.300263,724.33407705527,34075799.0759788,23261213.2101097,47147026.491188,33496513.3320231,88082541.3313368,5981781.39407727,1822940.49875017,4836754.09058241,413200.245968631,34218944.896093,23532.2505320965,81873249.333983,34903336.7901887,10947.9715806143,53335457.8438147,165936839.74646,29286606.9305975,297123374.024836,20832557.8427567,101764253.067928,23148625.0901867,77066032.300754,75780485.5008475,285007540.214229,136093757.85478,32958.0325817554,326910215.356968,21971624.6600467,37309125.1075111,1213081165.17952,319497.39012068,36711211.7688376,65702907.6401034,2183657.82015204
CP_0560,17230594.811621,5159933.68651147,118996.217415256,1741.65567661381,31697037.4313676,3430639.20971779,748448.953541093,,57940413.2668332,51767.3475053669,19748534.7189593,9522328.88732049,21558435.397243,22603054.2251092,46957408.9167964,5270326.24188647,1266928.10267164,1414012.78269694,4168384.02708624,26660217.8199387,122267.020777772,30546458.3175435,26622025.0932344,12911.0755292554,33557642.8777901,81694238.7483437,15136921.7164303,97743552.1998324,6970883.21512114,60970979.1527841,14314789.5483359,26019417.0543301,31600556.7770314,,67025631.153211,30042.7549824832,104102791.029132,13713699.8616354,17123576.3247561,1413801805.29044,657922.420030914,27674591.6704908,49738159.0390209,1778316.73111842
CP_0564,12720629.9309641,3305944.58075163,79258.2532466953,3769.18749238739,34509147.8541619,2036116.29624444,75241.1718398486,873.656160177953,54171852.2114074,85511.3412840235,12050453.5313934,6980957.79355861,13123728.193913,17339803.1773309,35090255.9404599,3832382.94851956,694369.562503233,1243893.04808852,6158663.43674928,27986552.2587465,350211.600589806,25029523.7447417,24447494.5567994,26587.2062356339,21448370.9631456,50580773.1825126,9828732.06743441,93299354.7890797,4763395.51111243,52082077.2220937,9328888.32700389,23102033.3293082,27991913.9600412,,83265068.1611856,78826.9621873743,255319025.66536,7255004.2303455,10892299.3841966,1123238506.36805,827088.5590361,13638858.9882604,31484323.477861,1104889.37442035
