MAGOH,RBM22,SRRM4,PSF,NOVA1,SRSF6,RBM3,RBM45,SRSF1,SNRNP200,SRRM1,SF3B1,U2AF1,U2AF2,TCERG1,PRPF8,CELF1,ESRP1,ESRP2,RBM17,SNW1,SND1,TIA1,SRSF2,SRSF4,SRSF5,SRSF9,TRA2A,TRA2B,KHRSB1,RAVER1,PTBP1,SRSF3,Cancer
5489410,9959931,17172,59589639,658271,55558100,28053807,1900401,42673154,54092730,27914476,63979437,19880827,34116135,10515247,80140203,17857226,19675196,13085641,11178876,14081084,51356467,17903961,37173829,22502629,66690034,27606029,18268489,28021965,33373058,15936441,49019745,52169646,1
3984556,9173745,38610,41716718,934363,37729730,30513514,1505792,37405405,61976834,39240743,106482730,17566642,84816928,19471009,38630847,26851986,40128617,28275075,17247174,12243543,60599523,27383052,77145400,24557619,97628877,39634893,10343325,30436677,33668707,20429416,69830930,43211285,1
3604481,7340477,0.4871,44987336,340964,47169995,29430102,1885046,35796396,52191914,27537966,75798435,16718822,34523700,10639669,99967786,21587667,21104464,21928210,14201565,12839393,87583985,19774505,34311229,16553152,85388863,32936033,9659457,24698573,33994478,18030373,52231937,49645651,1
2926893,8801786,10554,47734983,98501,46478494,45539215,1899666,57229196,61908003,31694583,49910970,14739701,32086917,8896937,64300589,11667421,22429455,24813641,10321412,12385695,109594085,14522408,26353644,17389467,61415422,29829485,13206579,22061265,27185755,13279010,42607515,44098385,1
4298307,8445502,0.5597,36639933,251854,75354694,32338044,1807752,39541066,43374843,21517986,62237410,11298561,47625899,7546763,73183453,19521583,59230216,15607914,9079137,11517986,116571942,10050360,24251115,16823741,50535971,34751799,8050360,28428058,36931655,10312950,44287770,35280576,1
3508850,8743363,39823,45565929,1150442,68880531,20283186,1699115,43154867,56641593,23069446,62106059,15008100,32089859,8320553,81758289,19574468,14835295,15314829,11625446,12696836,60814343,15785722,28217648,19755913,55107463,22892321,11409439,21695647,30063722,15202506,48631602,42185981,1
4410983,8489814,53144,39480469,863596,38985828,29818423,1390611,35013286,48162090,24250885,66480535,19779788,36740071,9520252,54502556,24018875,18509634,18336610,13767204,11466772,69319701,21529689,32847228,20314589,66181675,17687770,17561935,22634683,24518285,14054267,50007865,44805348,1
3288026,8919094,0.6472,44613528,343042,48019417,26110032,1540453,34776699,42032362,26881811,64417435,21328583,39337804,8181056,57250629,22292540,26735122,16953060,11705784,10209556,93499581,17615256,32344384,17523051,56236379,20666387,20088013,25117351,22724225,8495390,50305951,50540654,1
3337784,8791722,0.6676,45801802,821095,56481976,20340454,1688919,41154873,52383178,11935350,46891836,13675922,39581434,6908413,58910070,17571488,49933692,23684211,11939494,11620390,123228346,11811024,29584376,14948197,49138002,35379196,9618732,20116038,17525901,12677165,55275591,41164525,1
4907698,9303026,0.5023,56588271,527439,53201055,19515258,1798317,40401859,49870652,18598726,48338159,17741749,32623046,8257093,52958888,12698321,18685582,8187609,13080486,12246671,87707006,15002895,24698900,20781702,43775333,28222351,11534453,20729589,30764331,14041691,45170816,48060220,1
4837275,7198266,20051,55062271,521323,56307881,29605123,1709337,39620537,43475319,46144255,57069762,21851016,28825110,12185317,66395786,11927335,33718155,20212835,11815543,10637429,68003870,22784048,24429926,14881221,64847899,38619800,13221541,20406321,28502634,12413200,49115339,34294314,1
4888467,7617466,23730,48978500,1200759,55462743,30308495,1547224,39017561,42354058,15460848,57670190,10060234,40877372,6887146,62834413,20356859,55747244,18211160,9669281,12865098,135397204,14851688,29071758,18902148,45850665,27307649,9441982,22548017,28803273,14151608,63152631,37158768,1
4663462,7530048,0.6010,64961418,438702,76171875,36983173,2109375,46544471,53930288,21084899,64779422,16526723,35612422,6925230,82900173,19464214,25547114,20029322,12181794,10054645,102929495,21079568,36123417,17582300,70691723,36033587,14746102,21431427,20482474,14634146,51691323,40000000,1
3894413,8490327,0.7232,50195516,1052251,58803110,25069608,1598264,41001627,67944314,28758317,56077591,13659637,39043645,8277884,56023458,17557235,21143566,18139168,12734860,11169505,74081426,18500056,26909845,16984324,53222059,32651404,12576971,23015676,31925116,15166347,47159129,47817751,1
5394997,10138249,0.9875,71412311,503621,61079658,66273864,2314022,44084924,80098749,22254069,54419674,17685775,42377919,7643312,93680113,21956829,21684360,20406936,11245577,12561925,97300071,9844303,31741472,15916490,52841472,31751592,13835810,18991507,27038217,17374381,55477707,42193914,1
4949290,6123056,21636,40692684,373225,44662610,42266396,973631,52300203,58017579,17725923,61531608,15910055,39766653,8659313,74798473,20343657,20844294,18761137,13525668,13695375,52210437,18867204,27345227,18672041,45481544,30869750,13152312,18192618,28922359,16414934,58268986,43033517,1
2957540,7843547,16733,30097344,217528,41915917,35469567,2033047,37552813,51139929,26897463,50835095,13551797,35221987,9857294,66564482,16432347,20729387,25766385,12325581,12399577,117209302,22071882,30371406,21347780,85560254,30121564,17299154,22906977,27087738,16538055,46738901,52008457,1
4220146,7648253,0.8123,43534565,483347,85475223,28862713,1685621,43322502,58042242,22615420,61207540,12609640,46066993,10561345,57851703,22525632,18120395,11549016,12946346,10954169,72526474,21981290,30058306,18221407,46190452,28143010,13619758,21913949,33996083,19046336,62683435,46257793,1
4724138,9063218,28736,43154943,2724138,35632184,36781609,1304598,36390805,44747126,25073657,68830156,20038995,31317158,10693241,67118718,19085789,17170711,15801560,13570191,11611785,49198440,20810225,36579809,25060659,97374350,24410745,14939341,25909879,29029463,15662912,45697574,61698440,1
5368454,13575834,0.8362,56423748,234138,42972719,24597052,1852200,43599875,50858158,26446131,54496431,24619916,41527133,14963181,67044296,28254220,27533703,17333182,7821457,14034213,39642007,30488275,42107579,21973490,63400929,31829614,18556701,20351195,26201427,20292285,66699898,56286394,1
5192187,8609956,171393,53556244,988028,46981727,52889729,1875236,48307498,52057971,62405333,58928000,19013333,37173333,7973333,51536000,15562667,41760000,13637333,14016000,12832000,103989333,14810667,28792373,23360000,71189333,35104000,12853333,18357333,28778667,13024000,54394667,37770667,1
5448173,8017979,0.9211,52029548,161189,57839060,28470505,1966500,47499965,45745313,21887431,83338976,18743123,46385950,10524757,128087177,27799408,15721540,27202708,14016081,15632670,93889124,17147694,30699831,19636056,58527296,30338553,11709691,21011426,40571308,19068980,67896741,54236140,1
4087826,7692838,18393,80800184,197724,64641913,41894471,1770318,39802276,45724796,23021978,60082418,12725275,32126374,8236264,54428571,20159341,30879121,14335165,10681319,10060440,74846154,23054945,26304176,17214286,48972527,34373626,13043956,22395604,29384615,16609890,46379121,54049451,1
3040156,8849510,16258,61743890,438953,52500948,40768439,1880453,40118138,48198125,28286404,57449905,15523736,37155831,8811253,70566097,16015985,29329076,14351289,10896598,12708968,139154250,10892123,30835984,17609081,58734227,30385173,16150234,29758675,27284006,15939910,44069689,50697147,1
4352941,9909502,0.4525,68699231,2361991,61746606,58796380,1755656,54669683,65647059,17595704,49326837,16478075,39554539,8945013,45345530,20455404,31428856,27674257,17639455,11307547,83146067,13896788,30812966,13662126,34932883,39069305,13542806,21262802,24921945,17639455,54039972,40242617,1
5968386,6875627,0.0000,47511209,148354,31182822,20461409,1723186,37847330,33151362,44535170,51569110,19493360,33876045,7486473,51859321,9468765,37343827,35538613,11790457,11913428,110226267,12892277,26848451,15022135,54476144,30122971,11736350,20929661,29773733,14382686,51662568,49252336,1
6246461,9834600,11921,41811176,542393,50400834,37699300,1752347,39469528,60944718,25453134,56789232,15181965,33372656,8115492,72858828,18947676,25518458,28946024,9433491,9760109,82718844,12576707,34112426,16761258,66633877,15212705,11992638,28915283,24577030,15297241,49376928,42959849,1
3091241,8569343,0.3650,52279927,62044,87930657,55992701,2248175,54372263,60733577,18855123,48131489,15551129,35418565,8228932,57850945,15538708,16079023,19575542,11570189,14191026,71402288,14805867,26740800,20587856,45827388,34381409,14228289,21954170,30164470,15613234,42989183,47249596,1
5919211,11344693,27738,52978384,349494,99383947,40951845,2268939,49988766,71102654,23794070,48323488,15725777,35875968,6979649,60499873,16009235,19891382,27594055,11050768,13269138,96930434,11297253,27913746,17915390,55676973,29294805,14213999,22569858,27618703,13864811,44728907,53125847,1
4770213,8255319,12766,49145362,838298,44982979,29800000,1697872,36663830,39868085,31637704,44528699,10182201,31186940,7928383,64817272,16585571,21076356,18548710,11125856,12414955,87827278,10573986,26149595,17752501,62988942,38218009,11113217,23747235,29771459,12596103,45704055,42422328,1
3832856,8192330,54951,39399473,1103606,45714940,32357184,1360046,37041786,57662278,19352751,62487864,16759709,36630259,8276699,76282362,18422330,19292071,13159385,11978155,14522654,42556634,15133495,33942031,19069579,85898058,29785599,17609223,27633495,29623786,12601133,45149676,59789644,1
3042506,6840045,0.5593,41662025,156600,47304251,28959732,1236018,28148770,50822148,24064110,44895249,11704637,30223240,6085861,82655982,17914139,18413280,16160275,8856325,10399542,60583858,10088151,22913978,16604465,55445907,24183171,10129365,21334860,26646823,16315970,43961076,40174013,1
5062462,8728241,143354,40163383,638951,44284251,41982388,1695679,37886545,54421462,31465854,63619334,15229260,24044064,11029923,79325619,19862488,19631587,14417304,11461274,11575456,47146766,16010769,38524929,19225609,85011853,21128632,16538540,31732278,30664047,10887830,42716528,65644151,1
4212091,8216056,0.4955,43278295,1105055,89940535,40322101,2403370,46377602,73875124,27892504,53946252,10862801,27850071,6704385,96393211,19886846,24738331,15247525,10410184,11704385,62333805,11074965,23102263,15947666,43316832,24752475,11082037,21294201,34087694,12503536,35806223,48118812,1
3421919,7901797,50620,35253050,814984,50665654,36932422,1392053,36669198,44206530,24961803,65015279,15278839,34270435,8403361,104385027,19564553,24530176,16741788,12925898,12685256,108976318,15702827,35558900,18701299,34935065,34637128,15511841,19129106,37192513,18754775,57742552,59197861,1
3669283,7630440,0.4633,42975223,213115,41399887,26968301,1695653,34001093,56558843,23330116,47007405,10322650,27152891,5149753,74040714,13805966,21405227,12714296,9030390,11483756,66399021,8478769,18708492,15889012,37336671,24063039,9902184,21482377,26578124,10735402,34404977,49595783,1
4180389,7574850,44910,49359506,228293,63832335,25520210,2305389,46250000,54644461,22676435,41785287,9049043,21261962,5867225,102745215,20430622,4369019,4177632,10460526,12440191,39814593,7802033,17655891,20947967,34970096,11767344,7691388,17440191,31725478,11552033,25170455,35340909,1
6136281,10641537,18123,65231279,485683,65944183,33907213,2305183,46361000,70065241,20147167,48609272,12649007,21924209,4260486,34337748,6946284,16364974,6111111,10625460,14676233,54874908,10474614,25789845,13322296,36850625,36791759,13690213,29330390,25890361,6497425,25562914,89013981,1
3838480,9893903,0.0000,56415835,342043,94682502,30416469,2305622,60794933,77365004,23421634,48348786,9708609,26379691,6375276,94145695,19178808,14472406,10679912,10379691,12481236,55293598,7929360,20993642,16441501,33143488,19011038,9699779,23898455,30935982,12883002,38688742,42194260,1
4614549,8512486,27144,51412921,988056,58724213,27850163,1791531,42301846,47904452,25788851,59843099,8721210,26362837,7157942,88576160,16223544,11935531,7978405,10041378,13262452,42815975,9534919,23595245,18266259,33966462,15977068,9501156,23384863,34780172,12283299,39973056,45014004,1
4553184,7482214,0.6941,44374805,215166,37355544,22030193,1707444,36279715,39958355,30224199,44099644,10366548,24864769,5427046,85046263,15540925,17199288,14640569,9131673,11494662,65451957,6067616,20560854,14633452,45462633,24402135,8964413,21800712,28284698,12601423,37423488,39302491,1
4037736,8050314,0.0000,52158742,270440,52377358,25471698,1874214,35943396,44402516,33297300,61540956,10723455,31981191,7012945,89087371,13890766,16952680,14063725,10769397,11334216,61154501,8350674,24235630,17398589,67697214,22533308,8377699,24235873,25049320,12958409,40999378,41647974,1
5354523,10371638,0.9780,41023032,1383863,41398533,27188264,1481663,41501222,53207824,30852787,52694934,10382722,26822296,6425282,77611561,15245355,24576783,12310624,9687153,12631412,75902811,8327775,21521645,15108782,32609179,30551056,9452120,24932508,30560584,12704462,39450532,46295061,1
5594111,8874869,18694,67418811,1364645,55483117,30970908,1504849,47860731,58189041,20328738,51244256,9848003,27115589,7147402,99840933,16270767,8670908,4662425,11410392,13181336,46288441,9462708,20953835,22414281,28448215,15418876,7868505,21159420,34287734,14093319,35132556,41138211,1
6352038,12002904,182554,56060492,1443834,117967016,30868167,1833835,42190644,80074681,20007902,43243777,11600158,26851047,5898854,71074674,13658633,9770842,5831687,11347294,12907942,42335045,8952983,23422679,20343738,38423548,19138680,8087712,22192809,31173449,13204267,34488345,50146187,1
3170732,9995398,27612,52159641,791532,62862402,58706857,2080074,43437644,71868385,26934662,44004142,8873233,24371525,6161666,90321623,15483810,14748899,7439614,10317713,11878041,58188282,6628678,19988488,16740037,29537622,22239197,6480248,20483376,32803087,15501911,40619208,36300249,1
4092349,7617323,18108,50842674,525124,51570847,34911725,1762487,35014335,45263317,23825996,61125087,10363382,26558351,7456324,89877708,17735849,7935010,5345912,10775681,13497554,36953180,12858141,21558141,19818309,57540182,14440950,9706499,21533892,33836478,11079665,32638015,41872816,1
3550360,7079137,0.3597,43551043,241007,37215827,21014388,1442446,34438849,70618705,24000000,57968000,12068000,23500000,5632000,41988000,9948000,17796000,10284000,10676000,12764000,43100000,12696000,34124920,13080000,81404000,32112000,14108000,31032000,25840000,8260000,29760000,76976000,1
3663463,8722324,56162,47576671,1188033,47387407,38811967,1693487,38168269,57258883,14904395,47977870,14756204,25870508,7171533,49001733,16390792,2653961,2276748,14239782,15528592,25430427,14248763,23058971,27487134,47048310,14828054,12430058,25143027,30706915,9650360,21716677,57165695,1
4404247,9158474,31459,53630436,1395989,56700747,51871805,1848211,46838380,55072749,27342967,59475081,10430551,25818343,6779711,83435565,16705986,18218815,12848717,11191389,12922442,54267178,11111766,22293512,17404895,59584193,22860513,11141256,23851371,29893837,10990858,39973459,43650840,1
4937133,8449288,0.0000,56568273,691534,60800503,32481140,2359598,48164292,86215423,25646521,58309909,11001405,25217850,6739283,51865777,12059030,14230499,7775826,11711174,13833450,44030218,13756149,24431834,18239635,51433591,24975404,10881940,25386507,28239635,9170766,28113141,60910049,1
5234148,6829673,0.4144,52274140,1520928,43568172,49316204,1960215,43584749,42217157,27795611,57870947,9587291,25607599,6537832,92341959,17897150,11962005,7228955,10281690,12718637,45889289,9767442,20900721,18830658,49066492,17052080,8571896,22400917,29744514,12489355,36138225,43933836,1
3925883,7764910,63694,41131789,289519,33265779,31239143,1412855,33925883,44180660,22150803,59428101,9700865,25908529,5597033,62951792,11695097,19724763,14150803,9822827,10811702,54256283,12878451,26627375,15943964,64639473,26264524,10518335,24820766,23367120,9611867,35434693,49206428,1
3710631,8586477,0.0000,50589960,331076,55431581,20574008,1724175,34565194,53118349,21382857,58533333,10076190,26700952,6430476,70468571,13367619,14483810,9695238,10940952,12365714,47146667,12270476,22083276,19043810,43211429,22518095,11470476,24708571,28921905,11588571,34780952,53420952,1
3850438,7546312,0.0000,45297966,22730,44873281,30389817,1959314,47346289,42350267,27822612,59279072,11879179,25925755,8266851,86164015,13754515,12859888,7627392,11516409,14347860,54615325,8706479,17588902,18030897,36821151,22033664,9702559,26297748,29661056,9997694,32621628,48820229,1
4627482,8087432,0.5331,47384993,165267,68841797,40741037,2249767,43657204,58243369,26140991,63363349,10740651,27633650,7206944,93742192,18642005,14069928,12090533,10085179,12888781,45370325,12015900,25244261,19716070,58070901,18742598,11084611,25647765,33519916,13102945,43783565,51117060,1
3969776,8819217,27067,44162671,365400,53393481,38421112,2034510,37771512,60349611,20136795,55829962,11749651,27211885,6424947,48813709,10278738,13282342,7013312,12749871,16130029,48672501,12588071,25618739,15977054,66902993,26144002,9643304,27676693,27929690,7451644,29418254,61790101,1
3719038,7261146,0.3539,46256759,1797594,50049540,31196037,1578202,45272470,62002831,21756443,38730672,15490652,32861041,8181910,80028297,14378979,17034866,8840829,13000505,15438100,48994442,7147044,22036908,28705407,26494189,28891359,11347145,22787266,35035877,17685700,45384538,60377969,1
4908782,10793381,199406,44962580,627917,40173950,49342384,1985575,40971574,57535002,20043120,29447276,14163073,27428459,4884359,63771070,14100353,21963936,14566837,10164641,12058016,80286162,4841239,23274637,17726382,27471580,32410819,11081929,23833791,31274010,13034104,41058408,56899255,1
3942918,8757928,26427,51195349,560254,65465116,33641649,1950317,40687104,46548626,18247335,32029851,16217484,26545842,6503198,67023454,14055437,8375267,9373134,11206823,13918977,47910448,8127932,21997356,23228145,32277186,20989339,12878465,19782516,28857143,20584222,36989339,47697228,1
3776719,10314427,44894,45243130,1184083,61953905,42514745,1778930,46650617,69546625,21042874,28354577,13731170,25608343,4882194,67837003,15983005,12977984,10185400,9146389,10826574,66713017,5477018,17225531,20305137,24013132,25419081,9907300,20842024,27902665,19698725,44256470,42935496,1
5199307,10138648,108319,45628553,294627,59744367,36633449,1546794,40394281,59202773,22273741,46833705,17102095,32028533,6926438,77735176,16203299,24092733,15668301,11630852,12194383,60533214,8702630,27435363,19830584,38897905,32306732,14409273,29000446,33241195,17430227,50860455,66279091,1
5904611,11156678,466750,59606979,607228,66550357,34444319,2270307,52937578,61497678,21848494,52233250,14150408,32590314,6827038,95105208,17979729,24708158,9430319,9302127,13828285,79686029,7602763,32328572,20359496,25838876,28807010,13341814,19692241,44433269,20359496,60361928,53564473,1
4490667,5237333,16000,43760053,341333,43968000,27104000,1376000,46853333,46122667,30210790,50900322,19181851,31693462,8635227,78127903,15616292,18853162,14958914,12172204,12404430,55884244,15891390,32503430,23994284,77066810,27591997,21822079,27745623,32382994,17184709,43572705,70653805,1
4460432,8958950,0.0000,59029708,6360559,66314008,60512061,2251375,54045705,95167160,28158594,34631628,12199524,25020424,5109584,86192387,15681909,14349752,8077882,10277283,10921010,66098265,5020178,16654831,17116885,30085305,23531805,8390805,20643973,31439814,12704671,33384407,45972849,1
3021978,8994505,27473,42338956,357143,57521978,26324176,1620879,35912088,59120879,11048202,39544334,16026524,23837456,6015472,45859050,15853099,32029244,9858029,13207515,11435858,83376690,7923149,23463470,19437218,25275865,23310380,8494432,25058233,36844342,15989118,52996685,49732211,1
4953813,7522456,0.4475,59917011,357999,47689955,25050987,2188269,45770185,44740937,34096837,62389000,19523280,33016898,6142155,78711835,15833487,13353001,4269136,10726273,11564351,89916206,13622986,30787667,28562148,68221798,23843038,14056087,23139952,26616007,16862804,56291842,43371942,1
3607438,7234762,0.7955,39002327,230685,46085314,41467634,1905141,41193199,50543900,34412407,53534294,14635212,27142857,5526431,96959371,19069463,16850153,5657492,10183486,13224115,79484491,8326780,21167540,20454347,39379642,20659677,8877239,19602446,32992573,14836173,54927916,31446046,1
3821938,6965076,0.4919,47288195,59026,62105263,17879980,1800295,37166749,41800295,29315423,69116359,16058357,27400316,6185441,77157433,18609852,13512810,5792904,11341958,11115952,72780044,16694744,24055717,25639844,55050428,22844500,13572286,21048343,27055358,11675020,43964214,36743900,1
4614918,8238454,0.3843,39521217,710874,57242654,27447424,1729153,39032750,53742080,28017535,44089774,10592201,30605331,5230560,93524275,16524680,20985667,12456936,8664040,11061556,75739525,4904971,22089793,13585925,34453196,25658075,8558330,21319712,30245915,15416833,44800149,41269415,1
5254095,8185458,12421,41221298,229789,31580467,23929113,1974944,40206872,47814753,26258766,53476979,13916048,29072060,4862283,87866653,14952739,12480943,3524748,9342413,11387336,92680150,8635024,18709910,19058847,41906698,23689399,8041468,18660433,23811363,14964935,48122777,30307958,1
4375118,7567106,53405,43055065,443674,38870768,30749070,1556967,33908192,37954663,22635826,61844002,16081764,31014524,5792361,80460463,15948359,14687466,5314685,11378160,14218397,96817644,10500269,23637698,22988704,52234535,22433566,8705756,20514255,21452394,10082840,46549758,31819258,1
3538705,7090047,46340,31558462,956293,42847815,37110058,2072670,29851501,41819905,26142632,59988180,11402679,30236407,7698976,79211978,13857368,14862096,12324665,10957447,12048857,65472813,13845548,23289243,16824271,43754925,26150512,11973995,28412136,27415288,11796690,34649330,50086682,1
5299353,12738673,40453,39524879,938511,57932848,57536408,1921521,45214401,56703074,23813743,83041104,15156073,32475533,13239930,89387040,19140826,26323272,16206861,12003709,15279695,39035747,15250850,31730050,23207994,57933450,22556918,15296178,30336870,32673329,10470794,44264963,70077264,1
